,t,x1,x2,y1,y2,eval_node_id,diagonal_length,step,t_org,y_org
39,4.545643506209862,0.5524715236818758,-0.27567814035690863,3.092738810190226,-3.3357718860049497,0,[ 1. -1.],39,4.545643506209862,-0.17185033596121557
40,6.201654083010335,0.07588502481236215,-0.3436014377634582,3.9747465977866203,-4.795716715553077,0,[ 1. -1.],40,6.201654083010335,-0.5805135374241797
41,5.10413138173381,-0.6512692035536292,-0.5853170481010572,3.6091659120910395,-3.6091659120910395,0,0,41,5.10413138173381,0.0
42,9.746896679667683,0.278164879852145,0.33613405563071974,6.619364899486727,-7.1648285759486,0,[1. 1.],42,9.746896679667683,-0.38570106451713526
43,7.036495600344436,0.535060779286542,0.5596542182561808,4.975553754792858,-4.975553754792858,0,0,43,7.036495600344436,0.0
44,0.5030758057184237,-0.7239639522985537,-0.12587041369468288,0.35572831367438357,-0.35572831367438357,0,0,44,0.5030758057184237,0.0
45,7.466955649430176,-0.3012556338229042,0.6034820657023148,5.21257435587413,-5.347295593188427,0,[-1.  1.],45,7.466955649430176,-0.09526230047478101
46,2.6397203463963326,-0.7673928846604003,0.38973179690458815,1.866564157372949,-1.866564157372949,0,0,46,2.6397203463963326,0.0
47,4.765147098168855,0.7057180184267,0.7037812315061185,3.3694678264665967,-3.3694678264665967,0,0,47,4.765147098168855,0.0
48,0.42361027283446595,0.38128645983960285,0.29675505285395776,0.29953769650153445,-0.29953769650153445,0,0,48,0.42361027283446595,0.0
49,2.273931270570909,0.919142705019304,-0.7916974970622703,1.6079122213728319,-1.6079122213728319,0,0,49,2.273931270570909,0.0
50,4.619518045296893,-0.015154698192537897,-0.3957033945256454,2.849906297922909,-3.683078773363207,0,[-1. -1.],50,4.619518045296893,-0.5891419072818167
51,5.605952677497531,0.45200058750874206,-0.7757362455046442,3.9640071532693875,-3.9640071532693875,0,0,51,5.605952677497531,0.0
52,5.666601519317933,-0.22873173419863368,-0.144612255710177,3.5637796463849183,-4.450005074798489,0,[-1. -1.],52,5.666601519317933,-0.6266560100911893
53,3.404903410183807,-0.17901275032705177,-0.2761206090919104,2.0223513942289855,-2.792909187023356,0,[-1. -1.],53,3.404903410183807,-0.5448666405810378
54,2.117938521920216,0.7774046895806321,0.6067216294670847,1.4976086909859982,-1.4976086909859982,0,0,54,2.117938521920216,0.0
55,1.1618886440991882,-0.46814070412572484,0.6114093018949294,0.8215793392261791,-0.8215793392261791,0,0,55,1.1618886440991882,0.0
56,6.539807903639315,0.5493002168008818,-0.79447380050008,4.6243425163207394,-4.6243425163207394,0,0,56,6.539807903639315,0.0
57,9.564019837010015,-0.9912989124955085,0.5557207789447716,6.762783282152441,-6.762783282152441,0,0,57,9.564019837010015,0.0
58,6.908766149446356,0.8244090670214768,0.7425428974079471,4.8852353939055915,-4.8852353939055915,0,0,58,6.908766149446356,0.0
59,6.38187499044461,-0.1356454322375522,-0.5829828138866726,4.313707207228304,-4.7116269576281296,0,[-1. -1.],59,6.38187499044461,-0.2813717538757752
60,7.786435134241034,-0.07887058672856839,-0.7696913559657177,5.3987582074404346,-5.6129239619416085,0,[-1. -1.],60,7.786435134241034,-0.1514380573057139
61,3.41280005224053,-0.6456306261924745,0.2881425441128047,2.366384619399459,-2.460043500146706,0,[-1.  1.],61,3.41280005224053,-0.06622682969472082
62,8.996725989823098,0.4990508406530152,-0.5101842466562572,6.361645955881166,-6.361645955881166,0,0,62,8.996725989823098,0.0
63,6.378484513544729,-0.40903170617967954,0.07351953725976612,4.144378128540341,-4.87616117790137,0,[-1.  1.],63,6.378484513544729,-0.5174487565605543
64,9.554797668546792,-0.8216739882273421,0.7843787782227754,6.756262224294852,-6.756262224294852,0,0,64,9.554797668546792,0.0
65,1.6227824802184088,0.9903711188745044,0.3779429900142097,1.1474804961531613,-1.1474804961531613,0,0,65,1.6227824802184088,0.0
66,1.163244464185359,-0.81888000907459,-0.43735134276057686,0.8225380488031794,-0.8225380488031794,0,0,66,1.163244464185359,0.0
67,0.2670833754214552,-0.9518136889652262,-0.883594675988606,0.18885646590270347,-0.18885646590270347,0,0,67,0.2670833754214552,0.0
68,2.331155224858874,-0.07005272844090449,0.7143027298071378,1.495891949697486,-1.8008593852948358,0,[-1.  1.],68,2.331155224858874,-0.21564454175195769
69,6.105470034540694,-0.17870646580183625,0.7108532880784932,4.239126216807859,-4.395312310702121,0,[-1.  1.],69,6.105470034540694,-0.11044024611967052
70,3.5984307896056844,0.18934389906279536,0.28763440722669364,2.1746426266302668,-2.914306999291018,0,[1. 1.],70,3.5984307896056844,-0.523021693710511
71,0.059810644736602026,-0.6225017812432285,0.6310168600072643,0.04229251248039078,-0.04229251248039078,0,0,71,0.059810644736602026,0.0
72,1.3915564786591283,0.7319468184427482,0.006053031265067288,0.7987169395204448,-1.1692411054074412,0,[1. 1.],72,1.3915564786591283,-0.2620001502921845
73,8.23295792234568,-0.4627502585820955,0.3121165057732427,5.66238713851933,-5.9807736137089496,0,[-1.  1.],73,8.23295792234568,-0.2251332356446618
74,5.842394169743905,-0.5698742678381099,0.15098839422883503,3.9338166312558402,-4.328576440325489,0,[-1.  1.],74,5.842394169743905,-0.27913733793305506
75,2.947420063277976,0.8230421776852719,-0.42641213133143596,2.08414071374914,-2.08414071374914,0,0,75,2.947420063277976,0.0
76,2.3061447248023415,0.2302416674325105,0.24711354986953138,1.2611249033078245,-2.000256243302816,0,[1. 1.],76,2.3061447248023415,-0.5226447826979581
77,6.720251616740663,0.22454488992719668,0.9611181873404921,4.751935489477183,-4.751935489477183,0,0,77,6.720251616740663,0.0
78,0.9001884552118977,0.2773672734248409,0.479555525058565,0.5352252436423149,-0.7378334784100363,0,[1. 1.],78,0.9001884552118977,-0.14326565672849179
79,4.290177787859416,-0.6884204088598411,-0.8961757618372412,3.0336138062912945,-3.0336138062912945,0,0,79,4.290177787859416,0.0
80,2.7478740232062773,-0.07360353856075097,0.6220710343192088,1.7278497824514465,-2.1582309288595924,0,[-1.  1.],80,2.7478740232062773,-0.3043254271200402
81,2.912816075272604,0.6154366913514655,0.8303837328918264,2.0596719991744434,-2.0596719991744434,0,0,81,2.912816075272604,0.0
82,1.2151501734818315,-0.7827589298773381,-0.48839330639067136,0.8592409278290127,-0.8592409278290127,0,0,82,1.2151501734818315,0.0
83,8.032325730850681,0.07233179290832448,0.5529759615828933,5.4147645653264345,-5.944659420640983,0,[1. 1.],83,8.032325730850681,-0.3746922455087822
84,2.2615032631027496,-0.6146827083332667,0.026513118496843457,1.3454114290489978,-1.8528371569819206,0,[-1.  1.],84,2.2615032631027496,-0.3588041731698899
85,7.294439813869906,0.6231793658629325,-0.4064824363320765,5.157947857344548,-5.157947857344548,0,0,85,7.294439813869906,0.0
86,0.5160367397014587,0.15840963318169532,0.3397466075080986,0.35224965588215124,-0.3775365000864463,0,[1. 1.],86,0.5160367397014587,-0.017880499011664774
87,1.4482724403041214,-0.9965261954595186,-0.5536280351405203,1.0240832635446337,-1.0240832635446337,0,0,87,1.4482724403041214,0.0
88,5.417796266055208,0.5533057075108434,0.3109387334741578,3.7349668024515186,-3.9269541551780707,0,[1. 1.],88,5.417796266055208,-0.1357555590149988
89,6.312452212676063,-0.07638559725842375,0.8785638724043501,4.4317222300017685,-4.4954333009967735,0,[-1.  1.],89,6.312452212676063,-0.04505053033722617
90,3.045761619790812,-0.30446283965817167,0.08250376074279875,1.7201986212814901,-2.587158769182123,0,[-1.  1.],90,3.045761619790812,-0.6130333995990296
91,6.23252162299222,0.5734009822450423,0.719441223866246,4.407058303509586,-4.407058303509586,0,0,91,6.23252162299222,0.0
92,8.276092499222173,0.9395730087324012,0.04314406671157878,5.839860254774823,-5.864302001079418,0,[1. 1.],92,8.276092499222173,-0.017282924556019985
93,2.5672730446563827,0.10527728618210164,-0.22852817965826433,1.3442655063402722,-2.286406851727653,0,[ 1. -1.],93,2.5672730446563827,-0.666194534159634
94,1.5341800726184773,0.20369538015446764,-0.6402524751117384,0.974483603149825,-1.1951746626697655,0,[ 1. -1.],94,1.5341800726184773,-0.15605214473379392
95,9.250815925503362,-0.8413492378254006,-0.17341445654477772,6.541314672431936,-6.541314672431936,0,0,95,9.250815925503362,0.0
96,7.514357695620112,0.33513772441418554,0.8011745204127325,5.313453282834301,-5.313453282834301,0,0,96,7.514357695620112,0.0
97,7.847561747826584,-0.5019082801393526,0.39881633263899396,5.478865828158982,-5.619262427177684,0,[-1.  1.],97,7.847561747826584,-0.09927538722165341
98,7.9700893534939,-0.4671332901081984,-0.8750370536051666,5.635704228518243,-5.635704228518243,0,0,98,7.9700893534939,0.0
99,1.2705012962867845,0.7317494403914753,0.7911819398884807,0.8983800821106844,-0.8983800821106844,0,0,99,1.2705012962867845,0.0
100,8.11657754965385,0.4463458537164984,0.11907365107211232,5.2764542378193235,-6.202119812954137,1,[-0.25  0.25],100,8.11657754965385,-0.6545444052887721
101,0.9889107714938761,-0.9410795327468464,-0.16629218835205362,0.6992655125117402,-0.6992655125117402,0,0,101,0.9889107714938761,0.0
102,2.694068999239888,0.42493161380714295,-0.7777270676190184,1.9049944583469807,-1.9049944583469807,0,0,102,2.694068999239888,0.0
103,5.2699628815824795,0.9197594332325643,-0.07713703899318614,3.724231964633597,-3.7286210157031427,0,[ 1. -1.],103,5.2699628815824795,-0.0031035277742496037
104,4.310433726820358,0.2621526452339502,-1.0,3.047936918089878,-3.047936918089878,0,0,104,4.310433726820358,0.0
105,4.946109580869374,0.3690009042689245,-0.13456023937342432,3.1463923433494974,-3.8484629068994765,0,[ 1. -1.],105,4.946109580869374,-0.49643885635765117
106,10.0,0.6462422208611134,0.2219854482232574,6.977890703102276,-7.164244920628675,0,[1. 1.],106,10.0,-0.13177233091562923
107,2.3169700702767413,-1.0,-0.36877213050433366,1.6383452484989554,-1.6383452484989554,0,0,107,2.3169700702767413,0.0
108,8.596102096246645,0.6063210672853286,-0.3720436647371985,6.06306363932824,-6.093660528727558,0,[ 1. -1.],108,8.596102096246645,-0.02163526797747284
109,2.7205392931191783,-0.6605309828018613,0.014052396213061757,1.693607483239667,-2.153816082058388,0,[-1.  1.],109,2.7205392931191783,-0.32541662098507695
110,7.8985693557602135,0.3408854801666734,0.19595218185004937,5.257626723152117,-5.912637183108498,0,[1. 1.],110,7.8985693557602135,-0.4631623379832772
111,4.787649790459652,-0.3287590118298922,-0.9921018852857455,3.385379632780374,-3.385379632780374,0,0,111,4.787649790459652,0.0
112,2.8100292042303385,0.9850710312985405,-0.4566560909940075,1.9869907056435103,-1.9869907056435103,0,0,112,2.8100292042303385,0.0
113,10.0,-0.7397174301079272,0.1286993946882805,6.978024456388816,-7.164111167342135,0,[-1.  1.],113,10.0,-0.13158317520379226
114,0.9586919853358502,-0.17221024102791604,-0.23723322644155387,0.2895202523601958,-1.066274955440152,0,[-1. -1.],114,0.9586919853358502,-0.5492485178663803
115,4.932247003734904,0.45915691797594027,0.33174706136177545,3.3074405556242183,-3.667810050031745,1,[-0.25  0.25],115,4.932247003734904,-0.25481971322832964
116,10.0,-0.4385573037857734,-0.12667025790147057,6.763637272461516,-7.378498351269435,0,[-1. -1.],116,10.0,-0.434772438312756
117,6.14373689192199,-0.3830858805103581,-0.6408717945176242,4.344278018104003,-4.344278018104003,0,0,117,6.14373689192199,0.0
118,2.2791631059377684,-0.9348865949458132,-0.29618912935502173,1.6116116876387898,-1.6116116876387898,0,0,118,2.2791631059377684,0.0
119,2.7848112927497928,-0.3574166494979578,0.5620584072348405,1.912219215989354,-2.026098682867155,0,[-1.  1.],119,2.7848112927497928,-0.08052494326720172
120,4.295405556679574,0.7553561092178576,0.2536365954407991,3.037310397074504,-3.037310397074504,0,0,120,4.295405556679574,0.0
121,0.9114520889219635,-0.31685113047099256,-0.20040039207254357,0.36575205916960074,-0.9232358464371283,0,[-1. -1.],121,0.9114520889219635,-0.3942005663784274
122,7.5040723974634265,-0.42795628664674157,0.08248438835574767,4.960009760262333,-5.652351197260031,0,[-1.  1.],122,7.5040723974634265,-0.48955932499751076
123,0.0,-0.13796714156269507,0.1437353880206118,0.0,0.0,0,0,123,0.0,0.0
124,8.351225437583915,0.05521024317571399,0.3568902343137291,5.489500399109631,-6.320915877156728,0,[1. 1.],124,8.351225437583915,-0.5878995225105569
125,1.4573726890054322,-0.4980452271766401,-0.6673251530269793,1.0305181111118145,-1.0305181111118145,0,0,125,1.4573726890054322,0.0
126,9.996756771116324,-0.535276168829349,-0.5787580504477027,7.068774502728888,-7.068774502728888,0,0,126,9.996756771116324,0.0
127,7.937555832081566,-0.22877924244834624,0.5497601554034992,5.456103261367088,-5.769295848456321,0,[-1.  1.],127,7.937555832081566,-0.22146060214815455
128,8.43541660560457,0.79189783454656,-0.24296840372869188,5.9647402839566,-5.9647402839566,0,0,128,8.43541660560457,0.0
129,5.970254104347978,-0.8892393585801548,-0.34757274639577407,4.221607162591273,-4.221607162591273,0,0,129,5.970254104347978,0.0
130,7.628994256431525,1.0,0.9952293618343859,5.3945135723559545,-5.3945135723559545,0,0,130,7.628994256431525,0.0
131,9.999448806849955,-0.039121003002582366,0.9647722725635266,7.070678059451335,-7.070678059451335,0,0,131,9.999448806849955,0.0
132,3.891497405570743,-0.6023012914067638,0.6814182955092185,2.751704204448929,-2.751704204448929,0,0,132,3.891497405570743,0.0
133,5.549271010361587,0.17306956572371768,-0.511287303554927,3.70073376390058,-4.147120560236624,0,[ 1. -1.],133,5.549271010361587,-0.3156431307213553
134,0.0,0.5159865555247208,0.4737564865635021,0.0,0.0,0,0,134,0.0,0.0
135,6.049060169365216,-0.7083530604204382,0.9492245864440204,4.277331465563591,-4.277331465563591,0,0,135,6.049060169365216,0.0
136,3.9317617319909024,-0.6778300323062417,-0.6792106994835323,2.7801753827005324,-2.7801753827005324,0,0,136,3.9317617319909024,0.0
137,1.1029667760787232,0.43541505281198045,-0.5230612399171537,0.7505535917974951,-0.809276981779964,0,[ 1. -1.],137,1.1029667760787232,-0.04152370727086585
138,5.23505908212409,-1.0,-0.2139533936638125,3.7017457768821678,-3.7017457768821678,0,0,138,5.23505908212409,0.0
139,9.958060317200081,-0.33064459131794033,-0.27567814035690863,6.76304011172513,-7.31978384378855,0,[-1. -1.],139,9.958060317200081,-0.39367726832515104
140,6.201654083010335,0.10021756110384383,-0.8941193517650868,4.381227249357019,-4.389236063982678,0,[ 1. -1.],140,6.201654083010335,-0.005663087131069333
141,1.0254813153787934,-0.5415836186218854,0.046543918504669324,0.43388698060262776,-1.0163626035662632,0,[-1.  1.],141,1.0254813153787934,-0.41187246287344526
142,9.746896679667683,1.0,-0.04059338565754089,6.892096737717663,-6.892096737717663,0,0,142,9.746896679667683,0.0
143,0.8951069269816894,0.535060779286542,0.29597746578461614,0.587632778515184,-0.6782395773964249,0,[1. 1.],143,0.8951069269816894,-0.06406868191053117
144,5.52629981265143,-0.8150144739950594,0.11183327647821228,3.855957620696374,-3.959410524095174,0,[-1.  1.],144,5.52629981265143,-0.07315224952672827
145,2.4030347559664027,-0.3012556338229042,0.6034820657023148,1.6318415527136558,-1.766562790027952,0,[-1.  1.],145,2.4030347559664027,-0.09526230047478101
146,3.761239229064732,1.0,1.0,2.6595977645365343,-2.6595977645365343,0,0,146,3.761239229064732,0.0
147,4.765147098168855,1.0,0.7037812315061185,3.3694678264665967,-3.3694678264665967,0,0,147,4.765147098168855,0.0
148,0.42361027283446595,-0.7727154924969593,0.09821525729752023,0.29953769650153445,-0.29953769650153445,0,0,148,0.42361027283446595,0.0
149,10.0,0.919142705019304,0.10087906371633748,7.0710678118654755,-7.0710678118654755,0,0,149,10.0,0.0
150,4.619518045296893,-0.21806199561612138,-0.3957033945256454,2.9933834238833605,-3.539601647402755,0,[-1. -1.],150,4.619518045296893,-0.3862346098582332
151,9.472816013709929,0.39585385325331557,0.4126505884594811,6.562884632394826,-6.833700248058796,0,[1. 1.],151,9.472816013709929,-0.19149555828720333
152,5.666601519317933,-0.35871041295139205,-1.0,4.006892360591704,-4.006892360591704,0,0,152,5.666601519317933,0.0
153,3.404903410183807,-1.0,-0.2761206090919104,2.407630290626171,-2.407630290626171,0,0,153,3.404903410183807,0.0
154,2.117938521920216,0.7774046895806321,0.39040491390711574,1.4976086909859982,-1.4976086909859982,0,0,154,2.117938521920216,0.0
155,10.0,-0.6539162787844809,-0.1379035423993128,6.923862195715908,-7.218273428015043,0,[-1. -1.],155,10.0,-0.20818017881620632
156,6.539807903639315,-0.9431360808199626,0.3816937713241747,4.6243425163207394,-4.6243425163207394,0,0,156,6.539807903639315,0.0
157,1.346198245038458,0.6776823726522472,0.5557207789447716,0.9519059078881232,-0.9519059078881232,0,0,157,1.346198245038458,0.0
158,10.0,1.0,0.7425428974079471,7.0710678118654755,-7.0710678118654755,0,0,158,10.0,0.0
159,10.0,-0.1356454322375522,-0.5829828138866726,6.872107936665563,-7.270027687065388,0,[-1. -1.],159,10.0,-0.2813717538757752
160,7.786435134241034,-0.07887058672856839,-0.31214336880250537,5.075222922999071,-5.936459246382972,0,[-1. -1.],160,7.786435134241034,-0.6089860444689262
161,5.094250062359176,0.8569043059156211,0.2881425441128047,3.6021787641541665,-3.6021787641541665,0,0,161,5.094250062359176,0.0
162,8.996725989823098,0.3541916995018476,0.27881847871702603,6.10214496427329,-6.621146947489043,0,[1. 1.],162,8.996725989823098,-0.3669898217811264
163,6.378484513544729,0.9261050609656651,0.07351953725976612,4.5100042040803885,-4.510535102361322,0,[1. 1.],163,6.378484513544729,-0.0003754017745687399
164,8.90863419588122,0.46773051286008416,-0.45721100131944037,6.246281286708724,-6.352430015327229,0,[ 1. -1.],164,8.90863419588122,-0.07505848582047547
165,2.150978216900236,-0.1189124204617441,-0.02165698693780005,0.9132620833677498,-2.128680483341661,0,[-1. -1.],165,2.150978216900236,-0.8594305926004558
166,1.163244464185359,-0.81888000907459,-0.2928537904242505,0.8225380488031794,-0.8225380488031794,0,0,166,1.163244464185359,0.0
167,0.2670833754214552,-0.9518136889652262,0.6133446424745485,0.18885646590270347,-0.18885646590270347,0,0,167,0.2670833754214552,0.0
168,0.9622426559284729,-0.07005272844090449,0.005401639702776961,0.05335429538454328,-1.307462318923411,0,[-1.  1.],168,0.9622426559284729,-0.8867882877847915
169,6.105470034540694,1.0,1.0,4.31721926375499,-4.31721926375499,0,0,169,6.105470034540694,0.0
170,8.259856467530067,0.18934389906279536,0.28763440722669364,5.4707683334876975,-6.210432706148449,0,[1. 1.],170,8.259856467530067,-0.523021693710511
171,7.43759527709585,-0.6225017812432285,0.6310168600072643,5.259174056155515,-5.259174056155515,0,0,171,7.43759527709585,0.0
172,4.73835384843043,-0.25922361199909805,0.8329451168218917,3.3505221378865317,-3.3505221378865317,0,0,172,4.73835384843043,0.0
173,2.5662097177128063,0.374719495829252,1.0,1.8145842933415413,-1.8145842933415413,0,0,173,2.5662097177128063,0.0
174,3.0023117539387383,-0.5698742678381099,0.2051131378303528,1.9638470691419516,-2.282062931750367,0,[-1.  1.],174,3.0023117539387383,-0.2250125943315373
175,0.0,-0.7173112171921905,-0.11339997901496723,0.0,0.0,0,0,175,0.0,0.0
176,6.159590989831109,0.2302416674325105,1.0,4.355488558245136,-4.355488558245136,0,0,176,6.159590989831109,0.0
177,6.902919633396606,0.6124975092369715,0.9611181873404921,4.881101282760497,-4.881101282760497,0,0,177,6.902919633396606,0.0
178,8.486828786131252,0.43845156665569474,0.593232066158043,6.0010941854426045,-6.0010941854426045,0,0,178,8.486828786131252,0.0
179,4.290177787859416,0.08513863107792441,-0.8961757618372412,3.0204010868110207,-3.0468265257715683,0,[ 1. -1.],179,4.290177787859416,-0.018685607084834355
180,7.974642652177253,-0.4267790353954667,-0.3418821930441699,5.475342682772311,-5.802505111015709,0,[-1. -1.],180,7.974642652177253,-0.23133877156036342
181,1.518845144639345,0.7246297216343054,1.0,1.0739857013467435,-1.0739857013467435,0,0,181,1.518845144639345,0.0
182,2.6842055733790557,-0.724792920847241,-0.2746609070818731,1.8976337610600373,-1.8984061650100734,0,[-1. -1.],182,2.6842055733790557,-0.0005461720708859197
183,0.7066983007629785,0.6356667872459233,0.052928456192592344,0.4869103661281759,-0.5125119553168488,0,[1. 1.],183,0.7066983007629785,-0.018103057324462823
184,4.494901592860726,-0.6146827083332667,0.17196838367698142,3.0275149374797357,-3.3292358566763323,0,[-1.  1.],184,4.494901592860726,-0.21334890798975192
185,7.294439813869906,-1.0,-0.5104131847699444,5.157947857344548,-5.157947857344548,0,0,185,7.294439813869906,0.0
186,0.5160367397014587,-1.0,0.3397466075080986,0.36489307798429876,-0.36489307798429876,0,0,186,0.5160367397014587,0.0
187,7.454833442950736,-0.47291331754486354,-0.5536280351405203,5.271363280126724,-5.271363280126724,0,0,187,7.454833442950736,0.0
188,7.901027527842215,1.0,0.4754423786840486,5.586870143278814,-5.586870143278814,0,0,188,7.901027527842215,0.0
189,6.312452212676063,1.0,0.8785638724043501,4.463577765499271,-4.463577765499271,0,0,189,6.312452212676063,0.0
190,3.045761619790812,-1.0,0.15286500158577288,2.1536786952318066,-2.1536786952318066,0,0,190,3.045761619790812,0.0
191,6.23252162299222,1.0,-0.4215770641815574,4.407058303509586,-4.407058303509586,0,0,191,6.23252162299222,0.0
192,8.276092499222173,0.5292135720352245,0.04314406671157878,5.349632654854617,-6.354529600999624,1,[0.25 0.25],192,8.276092499222173,-0.7105694450127871
193,8.151467741742481,-0.3425317896421217,-0.22852817965826433,5.4606517123794385,-6.067264521239564,0,[-1. -1.],193,8.151467741742481,-0.42894003069961395
194,1.5341800726184773,0.38586355333779887,-0.6402524751117384,1.0848291329097952,-1.0848291329097952,0,0,194,1.5341800726184773,0.0
195,9.324131466072286,-0.8413492378254006,-0.17341445654477772,6.593156588334579,-6.593156588334579,0,0,195,9.324131466072286,0.0
196,7.690372522438071,0.009456530816424835,1.0,5.437914560466655,-5.437914560466655,0,0,196,7.690372522438071,0.0
197,7.847561747826584,-0.5019082801393526,-1.0,5.549064127668333,-5.549064127668333,0,0,197,7.847561747826584,0.0
198,7.9700893534939,-0.4671332901081984,1.0,5.635704228518243,-5.635704228518243,0,0,198,7.9700893534939,0.0
199,2.0833141742746975,1.0,0.7911819398884807,1.4731255799716916,-1.4731255799716916,0,0,199,2.0833141742746975,0.0
